VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747927,Green Valley Rd & Stewart Ave,2726,False,3311122,353610,371628,3536,297782,04/03/2022 00:32:22 -07:00,202,04/03/2022 00:29:00 -07:00,04/03/2022 00:32:26 -07:00,206,04/03/2022 00:29:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747180,Freedom Blvd & Davis Ave,1083,False,3311122,353610,371628,3536,297782,04/03/2022 00:34:10 -07:00,250,04/03/2022 00:30:00 -07:00,04/03/2022 00:34:34 -07:00,274,04/03/2022 00:30:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747178,Freedom Blvd & Sydney Av,1081,False,3311122,353610,371628,3536,297782,04/03/2022 00:34:50 -07:00,230,04/03/2022 00:31:00 -07:00,04/03/2022 00:35:46 -07:00,286,04/03/2022 00:31:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747689,Clifford Ave & Evelyn Ave,2211,False,3311122,353610,371628,3536,297782,04/03/2022 00:36:22 -07:00,262,04/03/2022 00:32:00 -07:00,04/03/2022 00:36:30 -07:00,270,04/03/2022 00:32:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747788,Clifford Ave & Crescent Dr,2471,False,3311122,353610,371628,3536,297782,04/03/2022 00:36:42 -07:00,282,04/03/2022 00:32:00 -07:00,04/03/2022 00:36:58 -07:00,298,04/03/2022 00:32:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747160,Clifford Ave & Melrose Ave,1047,False,3311122,353610,371628,3536,297782,04/03/2022 00:37:06 -07:00,246,04/03/2022 00:33:00 -07:00,04/03/2022 00:37:14 -07:00,254,04/03/2022 00:33:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747158,Clifford Ave (Clifford Manor),1045,False,3311122,353610,371628,3536,297782,04/03/2022 00:37:30 -07:00,270,04/03/2022 00:33:00 -07:00,04/03/2022 00:37:38 -07:00,278,04/03/2022 00:33:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747789,Clifford Ave & Montebello Dr,2472,False,3311122,353610,371628,3536,297782,04/03/2022 00:38:26 -07:00,266,04/03/2022 00:34:00 -07:00,04/03/2022 00:38:38 -07:00,278,04/03/2022 00:34:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747852,Clifford Ave & Sherwood Ct,2628,False,3311122,353610,371628,3536,297782,04/03/2022 00:38:54 -07:00,234,04/03/2022 00:35:00 -07:00,04/03/2022 00:39:02 -07:00,242,04/03/2022 00:35:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747214,Main & Ohlone Pkwy,1142,True,3311122,353610,371628,3536,297782,04/03/2022 00:39:14 -07:00,254,04/03/2022 00:35:00 -07:00,04/03/2022 00:39:58 -07:00,298,04/03/2022 00:35:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747212,Main & Pennsylvania Dr,1139,False,3311122,353610,371628,3536,297782,04/03/2022 00:40:23 -07:00,263,04/03/2022 00:36:00 -07:00,04/03/2022 00:40:27 -07:00,267,04/03/2022 00:36:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747211,Main & Auto Center Dr,1137,False,3311122,353610,371628,3536,297782,04/03/2022 00:40:41 -07:00,221,04/03/2022 00:37:00 -07:00,04/03/2022 00:40:49 -07:00,229,04/03/2022 00:37:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747210,Main & Rodriguez,1136,False,3311122,353610,371628,3536,297782,04/03/2022 00:41:08 -07:00,188,04/03/2022 00:38:00 -07:00,04/03/2022 00:41:32 -07:00,212,04/03/2022 00:38:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747786,Main & W 5th,2469,False,3311122,353610,371628,3536,297782,04/03/2022 00:42:12 -07:00,192,04/03/2022 00:39:00 -07:00,04/03/2022 00:46:16 -07:00,436,04/03/2022 00:39:00 -07:00,0,0,0,30,0
