VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747437,Laurel & Blackburn,1590,False,3313276,155411,371863,1554,297967,04/16/2022 00:08:40 -07:00,520,04/16/2022 00:00:00 -07:00,04/16/2022 00:08:52 -07:00,532,04/16/2022 00:00:00 -07:00,0,0,0,39,0
6512,9811,23045,Operator,698,4367,35 - Highway 9/Scotts Valley,19268,35-19-90-Mtn Store/ CClub via Glen Arbor,4747804,Highway 9 & Brimblecom Rd,2505,False,3313472,350217,371888,3502,297992,04/16/2022 00:08:44 -07:00,-85276,04/16/2022 23:50:00 -07:00,04/16/2022 00:08:50 -07:00,-85270,04/16/2022 23:50:00 -07:00,0,0,0,30,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747569,Soquel Dr & Cabrillo College Dr,1840,True,3313601,660511,371907,6605,298011,04/16/2022 00:08:52 -07:00,172,04/16/2022 00:06:00 -07:00,04/16/2022 00:08:56 -07:00,176,04/16/2022 00:06:00 -07:00,0,0,0,28,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747740,Front & Soquel Ave,2364,False,3313686,710511,371916,7105,298020,04/16/2022 00:08:57 -07:00,-3,04/16/2022 00:09:00 -07:00,04/16/2022 00:09:25 -07:00,25,04/16/2022 00:09:00 -07:00,0,0,0,40,0
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747825,Laurel & Chestnut,2572,False,3313276,155411,371863,1554,297967,04/16/2022 00:09:00 -07:00,540,04/16/2022 00:00:00 -07:00,04/16/2022 00:09:32 -07:00,572,04/16/2022 00:00:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747570,Soquel Dr & Borregas Dr,1841,False,3313601,660511,371907,6605,298011,04/16/2022 00:09:12 -07:00,132,04/16/2022 00:07:00 -07:00,04/16/2022 00:09:20 -07:00,140,04/16/2022 00:07:00 -07:00,0,0,0,28,0
5266,1208,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747444,Mission & Miramar Dr (Almar Shopping Ctr),1620,False,3313393,155702,371875,1557,297979,04/16/2022 00:09:13 -07:00,-73367,04/16/2022 20:32:00 -07:00,04/16/2022 00:11:25 -07:00,-73235,04/16/2022 20:32:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747572,Soquel Dr & Vienna Dr (Mar Vista Elem),1843,False,3313601,660511,371907,6605,298011,04/16/2022 00:09:24 -07:00,144,04/16/2022 00:07:00 -07:00,04/16/2022 00:09:28 -07:00,148,04/16/2022 00:07:00 -07:00,0,0,0,28,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747574,Soquel Dr & Mar Vista Dr,1845,False,3313601,660511,371907,6605,298011,04/16/2022 00:09:44 -07:00,164,04/16/2022 00:07:00 -07:00,04/16/2022 00:09:52 -07:00,172,04/16/2022 00:07:00 -07:00,0,0,0,28,0
6512,9811,23045,Operator,698,4367,35 - Highway 9/Scotts Valley,19268,35-19-90-Mtn Store/ CClub via Glen Arbor,4747841,Highway 9 & Monaco Ln,2600,False,3313472,350217,371888,3502,297992,04/16/2022 00:09:45 -07:00,-85275,04/16/2022 23:51:00 -07:00,04/16/2022 00:09:51 -07:00,-85269,04/16/2022 23:51:00 -07:00,0,0,0,30,0
